Actual_Churn,Predicted_Prob,Prescriptive_Action,Lifetime_Value,Country,City,Membership_Years
0,0.16642141269684071,Do Not Intervene,2544.54,France,Lyon,5.9
0,0.14987735709402458,Do Not Intervene,1698.41,USA,Houston,8.8
0,0.475766580341402,Trigger Retention Campaign (15% Discount),763.42,Australia,Sydney,3.0
0,0.1057809023843878,Do Not Intervene,1184.79,USA,Chicago,7.2
0,0.17121121150301227,Do Not Intervene,2492.69,India,Hyderabad,4.2
1,0.8155528569244188,Trigger Retention Campaign (15% Discount),1990.4,USA,Houston,0.5
0,0.11943715344217652,Do Not Intervene,2250.73,USA,New York,2.1
0,0.3632554023337417,Trigger Retention Campaign (15% Discount),1445.76,India,Chennai,0.6
0,0.09239089033077791,Do Not Intervene,1012.41,UK,Manchester,2.5
0,0.11144510617024314,Do Not Intervene,1432.96,India,Bangalore,1.2
0,0.11389858498747416,Do Not Intervene,1805.22,India,Hyderabad,2.9
0,0.2961012305721084,Trigger Retention Campaign (15% Discount),590.06,USA,New York,1.7
0,0.10894392854238655,Do Not Intervene,1542.73,UK,Manchester,1.6
0,0.11337686374620842,Do Not Intervene,1703.71,USA,Phoenix,6.2
0,0.3290616964901896,Trigger Retention Campaign (15% Discount),2339.64,Japan,Nagoya,3.3
0,0.10698433167718958,Do Not Intervene,1008.06,France,Nice,4.4
1,0.9232742124328346,Trigger Retention Campaign (15% Discount),1028.59,USA,Phoenix,2.2
0,0.11169433968686752,Do Not Intervene,1166.92,UK,Manchester,1.6
0,0.13964713202042453,Do Not Intervene,2149.75,UK,Manchester,6.1
0,0.14994934962471457,Do Not Intervene,2619.93,Germany,Munich,2.0
1,0.43781727901074485,Trigger Retention Campaign (15% Discount),951.25,France,Toulouse,1.4
0,0.15878213845088981,Do Not Intervene,1468.34,USA,Chicago,2.8
0,0.16776173848715772,Do Not Intervene,764.6,Japan,Yokohama,10.0
0,0.07790306262645616,Do Not Intervene,872.89,Canada,Calgary,0.5
0,0.33987489581527547,Trigger Retention Campaign (15% Discount),1709.37,Japan,Tokyo,9.1
0,0.14245612586152295,Do Not Intervene,5140.43,USA,Chicago,2.5
0,0.4076700151598784,Trigger Retention Campaign (15% Discount),1632.5,UK,Glasgow,3.3
0,0.1731319236937273,Do Not Intervene,1677.22,USA,Houston,4.6
1,0.7638762766708805,Trigger Retention Campaign (15% Discount),352.5,Australia,Melbourne,3.3
1,0.133430661905471,Do Not Intervene,3443.16,Germany,Berlin,3.6
1,0.4771726811018431,Trigger Retention Campaign (15% Discount),806.81,Canada,Calgary,0.4
0,0.1724739746366432,Do Not Intervene,3498.35,India,Chennai,3.4
0,0.09707290049306057,Do Not Intervene,1417.23,USA,Phoenix,2.3
0,0.15688332089550497,Do Not Intervene,1377.08,USA,Los Angeles,8.1
0,0.13538719587356413,Do Not Intervene,791.11,USA,Los Angeles,4.7
0,0.13675028576194587,Do Not Intervene,2057.34,India,Delhi,4.8
0,0.1361074254565233,Do Not Intervene,2413.39,France,Paris,3.1
0,0.10590193632630253,Do Not Intervene,1596.24,Canada,Toronto,2.4
0,0.15257501653887975,Do Not Intervene,1598.73,USA,Houston,1.9
1,0.9532334665950392,Trigger Retention Campaign (15% Discount),4790.19,France,Toulouse,3.2
0,0.19776615943594225,Do Not Intervene,339.96,Japan,Osaka,2.5
1,0.3354212210497319,Trigger Retention Campaign (15% Discount),793.63,USA,Phoenix,0.4
0,0.37066741925113655,Trigger Retention Campaign (15% Discount),1318.61,USA,Phoenix,2.6
0,0.17333585477681152,Do Not Intervene,3110.3,USA,Los Angeles,3.4
1,0.7640300739162537,Trigger Retention Campaign (15% Discount),2053.34,Australia,Melbourne,3.2
0,0.10393931242919895,Do Not Intervene,1025.33,Japan,Tokyo,1.4
1,0.687454827093078,Trigger Retention Campaign (15% Discount),1891.6,UK,Glasgow,0.9
0,0.15993098398435607,Do Not Intervene,1268.07,USA,Chicago,2.2
0,0.1519375298939002,Do Not Intervene,1391.58,USA,New York,3.1
0,0.09863007596255566,Do Not Intervene,1119.38,Germany,Hamburg,1.6
1,0.7167878788586961,Trigger Retention Campaign (15% Discount),408.05,Germany,Cologne,2.1
0,0.1406816818113915,Do Not Intervene,1044.56,USA,Chicago,1.8
0,0.11295836128690016,Do Not Intervene,2034.48,Canada,Ottawa,0.5
0,0.20396914361580137,Do Not Intervene,589.26,Germany,Cologne,2.3
1,0.6389535841814933,Trigger Retention Campaign (15% Discount),255.69,France,Nice,3.2
0,0.23867367314217422,Do Not Intervene,1001.5,France,Paris,3.3
0,0.10842770937875967,Do Not Intervene,1372.58,UK,Birmingham,3.1
0,0.1468487546655785,Do Not Intervene,1123.34,USA,Phoenix,0.3
0,0.1352883393794869,Do Not Intervene,2858.43,Canada,Montreal,4.7
0,0.14394343004443658,Do Not Intervene,2167.42,India,Bangalore,1.3
0,0.10290609855066148,Do Not Intervene,1736.84,India,Chennai,2.8
0,0.27081816807366865,Do Not Intervene,930.38,Germany,Berlin,3.2
0,0.1786789366476924,Do Not Intervene,2234.43,India,Delhi,0.4
1,0.65571897319636,Trigger Retention Campaign (15% Discount),944.27,USA,New York,6.1
1,0.8387218358671633,Trigger Retention Campaign (15% Discount),3122.21,UK,London,2.9
1,0.7503010825259979,Trigger Retention Campaign (15% Discount),822.95,USA,Chicago,3.6
0,0.11838737187014071,Do Not Intervene,1199.82,USA,New York,7.6
0,0.323267238890228,Trigger Retention Campaign (15% Discount),659.03,India,Hyderabad,2.0
0,0.13881373994932988,Do Not Intervene,2332.39,USA,Phoenix,1.5
1,0.866087814745085,Trigger Retention Campaign (15% Discount),245.35,Germany,Munich,0.5
0,0.12022602948462024,Do Not Intervene,5208.23,USA,Phoenix,4.5
1,0.8394633108948161,Trigger Retention Campaign (15% Discount),538.5,Canada,Toronto,2.3
0,0.09806202977654738,Do Not Intervene,820.7,Australia,Melbourne,2.5
0,0.11588626932568859,Do Not Intervene,1482.34,Germany,Hamburg,9.8
0,0.08948286241493557,Do Not Intervene,1380.98,Canada,Calgary,1.9
0,0.21955372996648403,Do Not Intervene,575.67,USA,Los Angeles,0.4474622065485188
0,0.12081413967651372,Do Not Intervene,1873.93,UK,London,5.3
1,0.12441549755278963,Do Not Intervene,1217.18,UK,Manchester,2.3
0,0.17485520224246615,Do Not Intervene,907.55,USA,New York,10.0
0,0.09689819832024746,Do Not Intervene,1816.58,USA,Phoenix,3.0
0,0.4439267758384681,Trigger Retention Campaign (15% Discount),1013.01,UK,Glasgow,9.1
1,0.9308914178787873,Trigger Retention Campaign (15% Discount),281.08,Australia,Brisbane,2.7
1,0.9290289005240581,Trigger Retention Campaign (15% Discount),2009.41,Australia,Perth,1.1
1,0.9337664083908297,Trigger Retention Campaign (15% Discount),3623.31,France,Marseille,2.0
0,0.1413943493333998,Do Not Intervene,1943.94,Australia,Adelaide,1.4
0,0.4713995457658791,Trigger Retention Campaign (15% Discount),756.24,USA,Chicago,2.7
0,0.11522803331460776,Do Not Intervene,1040.61,Germany,Berlin,1.3
0,0.18999525789592867,Do Not Intervene,689.76,Germany,Munich,0.9
0,0.36827637979910255,Trigger Retention Campaign (15% Discount),622.36,UK,Glasgow,2.7
0,0.20473389586542864,Do Not Intervene,3775.26,Japan,Tokyo,1.0
0,0.4241550982099424,Trigger Retention Campaign (15% Discount),662.44,Canada,Vancouver,6.4
0,0.14116753630103188,Do Not Intervene,1265.82,Canada,Ottawa,10.0
0,0.09447812755094119,Do Not Intervene,756.27,USA,Chicago,6.4
0,0.08383484022985861,Do Not Intervene,946.46,Australia,Perth,5.9
0,0.10533309070464018,Do Not Intervene,1325.1,UK,Manchester,4.3
1,0.7514910264858728,Trigger Retention Campaign (15% Discount),2094.58,USA,Chicago,3.0
1,0.4777181384254001,Trigger Retention Campaign (15% Discount),1159.56,USA,Phoenix,0.6
0,0.16495464312676592,Do Not Intervene,980.23,France,Lyon,3.7
0,0.1357837020158859,Do Not Intervene,1089.82,Germany,Hamburg,6.2
1,0.341906299433385,Trigger Retention Campaign (15% Discount),859.17,Canada,Montreal,2.1
0,0.10642358621356401,Do Not Intervene,1961.64,UK,Manchester,3.0
1,0.8593470624187779,Trigger Retention Campaign (15% Discount),153.1,USA,Los Angeles,0.5
0,0.07948799310879509,Do Not Intervene,1448.58,Canada,Vancouver,1.5
1,0.6552128772869689,Trigger Retention Campaign (15% Discount),1009.83,France,Paris,6.4
0,0.32062863656484225,Trigger Retention Campaign (15% Discount),1087.65,Australia,Melbourne,2.3
1,0.9095516990762162,Trigger Retention Campaign (15% Discount),116.7,USA,Phoenix,3.5
0,0.11258365276765075,Do Not Intervene,491.68,USA,Phoenix,1.7
1,0.3188600020258601,Trigger Retention Campaign (15% Discount),988.41,Canada,Toronto,1.5
1,0.8883768662535837,Trigger Retention Campaign (15% Discount),2046.66,Japan,Yokohama,6.0
0,0.21426271318176318,Do Not Intervene,695.7,Australia,Adelaide,3.1
0,0.4763838390452897,Trigger Retention Campaign (15% Discount),544.87,France,Toulouse,6.2
0,0.08631896870975099,Do Not Intervene,901.5,USA,Phoenix,2.5
0,0.1213050788654572,Do Not Intervene,1085.64,USA,New York,6.5
0,0.10061092194682457,Do Not Intervene,1840.96,USA,New York,1.8
0,0.20770267369553574,Do Not Intervene,1613.19,USA,New York,7.8
1,0.8352865195605057,Trigger Retention Campaign (15% Discount),514.78,India,Hyderabad,1.1
0,0.2489644606285001,Do Not Intervene,478.0,France,Nice,0.9
0,0.13217137346226315,Do Not Intervene,1288.49,France,Lyon,2.7
0,0.17091300872015602,Do Not Intervene,2142.38,UK,Birmingham,4.9
1,0.7011777213803425,Trigger Retention Campaign (15% Discount),378.53,Australia,Brisbane,0.9
0,0.1404775861075938,Do Not Intervene,1450.59,USA,New York,0.9
0,0.4819579453232917,Trigger Retention Campaign (15% Discount),655.85,UK,Manchester,10.0
1,0.8984029879267554,Trigger Retention Campaign (15% Discount),2073.2,UK,London,1.5
0,0.13081287763314042,Do Not Intervene,1168.18,UK,Birmingham,4.5
1,0.9194344047091281,Trigger Retention Campaign (15% Discount),133.48,USA,Los Angeles,3.6
0,0.18925185489288343,Do Not Intervene,1301.46,USA,Phoenix,0.8
1,0.9203648833416086,Trigger Retention Campaign (15% Discount),3997.08,UK,Manchester,9.0
0,0.27276161372852814,Do Not Intervene,1429.18,India,Hyderabad,4.9
0,0.10784109371997598,Do Not Intervene,1423.81,Germany,Berlin,3.1
0,0.21468561077758097,Do Not Intervene,1821.26,Australia,Adelaide,0.3
0,0.10400849308092161,Do Not Intervene,1072.47,USA,Houston,10.0
0,0.119079448473336,Do Not Intervene,635.66,Canada,Toronto,3.0
0,0.12156723863394672,Do Not Intervene,969.81,Germany,Frankfurt,4.1
0,0.11210849758994523,Do Not Intervene,1838.46,UK,Birmingham,1.2
0,0.1486142790165964,Do Not Intervene,1050.58,UK,Birmingham,2.3
0,0.14297242560837944,Do Not Intervene,595.05,USA,Phoenix,1.0
1,0.7684347180278506,Trigger Retention Campaign (15% Discount),2289.61,Australia,Perth,2.1
1,0.7663840079512166,Trigger Retention Campaign (15% Discount),1209.95,USA,New York,3.8
1,0.8587697170047339,Trigger Retention Campaign (15% Discount),2203.52,France,Paris,3.5
1,0.9017867840752125,Trigger Retention Campaign (15% Discount),3255.44,Canada,Montreal,0.3
1,0.7638768253771702,Trigger Retention Campaign (15% Discount),3530.85,France,Lyon,3.2
0,0.08475575239349376,Do Not Intervene,1638.75,Germany,Frankfurt,3.8
0,0.15873437924039885,Do Not Intervene,1279.11,India,Bangalore,0.9
1,0.8302781974214191,Trigger Retention Campaign (15% Discount),1756.8,Australia,Brisbane,3.1
0,0.18867970740022988,Do Not Intervene,702.91,France,Marseille,2.5
0,0.177490164729695,Do Not Intervene,1927.12,France,Marseille,3.2
0,0.1549822736279741,Do Not Intervene,2878.21,Australia,Perth,4.7
0,0.2097282180735625,Do Not Intervene,1834.29,Germany,Cologne,2.2
1,0.8395392540631472,Trigger Retention Campaign (15% Discount),1907.82,UK,Leeds,3.1
0,0.09251232234425588,Do Not Intervene,830.22,Germany,Cologne,1.4
0,0.1641513220142496,Do Not Intervene,2157.63,USA,New York,5.0
0,0.6481342494981306,Trigger Retention Campaign (15% Discount),699.64,Germany,Berlin,5.2
0,0.12636372185152717,Do Not Intervene,1439.37,UK,London,1.7
0,0.21456138341626402,Do Not Intervene,1650.02,Australia,Sydney,1.2
1,0.3079267705857189,Trigger Retention Campaign (15% Discount),3468.44,USA,Houston,2.6
0,0.6248532768727789,Trigger Retention Campaign (15% Discount),739.84,UK,Glasgow,6.0
1,0.31095479383272573,Trigger Retention Campaign (15% Discount),734.46,India,Delhi,4.1
0,0.13655669042859112,Do Not Intervene,1249.97,USA,New York,3.7
0,0.1513296001407456,Do Not Intervene,1686.61,Germany,Cologne,4.2
0,0.09017078351677288,Do Not Intervene,1629.06,Canada,Toronto,3.1
0,0.15610884635671318,Do Not Intervene,1275.83,USA,New York,9.0
0,0.1570944783896642,Do Not Intervene,816.94,India,Mumbai,0.5
0,0.14152744066201398,Do Not Intervene,722.36,USA,New York,3.0
0,0.12016117491753735,Do Not Intervene,1174.71,Japan,Tokyo,8.0
0,0.25986440897380786,Do Not Intervene,559.15,Japan,Tokyo,2.5
1,0.6539701585467342,Trigger Retention Campaign (15% Discount),1867.24,USA,Phoenix,3.2
1,0.8135679022766318,Trigger Retention Campaign (15% Discount),1916.45,USA,Houston,5.7
0,0.536685209229544,Trigger Retention Campaign (15% Discount),784.48,Australia,Perth,1.4
0,0.2924591573153749,Trigger Retention Campaign (15% Discount),1738.1,USA,New York,10.0
0,0.2487781324770797,Do Not Intervene,1561.91,Germany,Munich,1.6
0,0.15750747809815294,Do Not Intervene,2120.77,USA,New York,6.5
0,0.18106715391775322,Do Not Intervene,869.7,Canada,Calgary,1.0
0,0.12645137828113975,Do Not Intervene,1355.01,India,Chennai,0.4
0,0.23697682788556942,Do Not Intervene,742.13,Australia,Melbourne,6.3
1,0.8566092876826669,Trigger Retention Campaign (15% Discount),247.87,India,Chennai,2.2
0,0.12948471813307103,Do Not Intervene,1863.16,India,Chennai,0.4
0,0.0663909537467828,Do Not Intervene,1750.85,USA,Houston,1.0
0,0.09177574853858018,Do Not Intervene,1251.78,Canada,Vancouver,1.5
0,0.18822393584927746,Do Not Intervene,1276.61,USA,Houston,0.6
0,0.13157851993817993,Do Not Intervene,813.96,France,Paris,1.5
0,0.16821742630867612,Do Not Intervene,2122.32,UK,Birmingham,2.5
0,0.14632473123884643,Do Not Intervene,751.37,India,Chennai,2.5
0,0.12439971915944024,Do Not Intervene,1027.75,USA,Houston,4.2
0,0.1081026291833811,Do Not Intervene,1428.46,Germany,Frankfurt,6.2
0,0.09140587037728848,Do Not Intervene,1763.89,UK,Manchester,2.0
0,0.8775164909294414,Trigger Retention Campaign (15% Discount),331.76,USA,New York,1.3
0,0.10862160737437739,Do Not Intervene,1181.48,USA,Los Angeles,3.4
1,0.8752635834843803,Trigger Retention Campaign (15% Discount),730.45,USA,New York,1.6
0,0.5890899480205581,Trigger Retention Campaign (15% Discount),627.32,Germany,Hamburg,3.1
0,0.4609111209935364,Trigger Retention Campaign (15% Discount),362.76,Australia,Adelaide,5.8
0,0.506757360357687,Trigger Retention Campaign (15% Discount),463.69,UK,Leeds,5.1
1,0.8463639226474651,Trigger Retention Campaign (15% Discount),2214.3,Canada,Toronto,0.6
0,0.10471480764073007,Do Not Intervene,885.61,UK,Birmingham,3.4
0,0.24642494541889395,Do Not Intervene,551.02,Germany,Hamburg,4.2
0,0.2507081393868984,Do Not Intervene,1907.38,UK,Birmingham,1.0
0,0.4490090734026011,Trigger Retention Campaign (15% Discount),1194.4,Germany,Cologne,4.3
0,0.2482813876054891,Do Not Intervene,836.18,India,Chennai,5.9
0,0.1165520858708392,Do Not Intervene,966.98,Japan,Tokyo,2.3
0,0.40863231982962434,Trigger Retention Campaign (15% Discount),1543.79,USA,Chicago,4.4
0,0.18381890289669187,Do Not Intervene,2244.3,UK,Birmingham,2.6
0,0.10019718390230543,Do Not Intervene,611.39,France,Paris,0.5
1,0.5667112615843369,Trigger Retention Campaign (15% Discount),821.22,Canada,Toronto,4.4
0,0.08374099921027554,Do Not Intervene,1965.02,Canada,Ottawa,2.1
0,0.20229718684846557,Do Not Intervene,891.76,Germany,Cologne,2.9
0,0.10312949768952036,Do Not Intervene,997.75,Canada,Toronto,0.9
0,0.14409898809112887,Do Not Intervene,3508.76,Australia,Sydney,1.9
1,0.6460319284120496,Trigger Retention Campaign (15% Discount),676.86,Germany,Berlin,1.9
1,0.5936347822412225,Trigger Retention Campaign (15% Discount),1191.28,USA,Houston,2.0
0,0.6456344626347077,Trigger Retention Campaign (15% Discount),963.3,USA,Los Angeles,3.0
1,0.16610957921711236,Do Not Intervene,770.62,USA,Chicago,8.8
1,0.6993955466021824,Trigger Retention Campaign (15% Discount),389.29,Canada,Calgary,4.0
0,0.08689841203968877,Do Not Intervene,1437.19,UK,Manchester,5.3
0,0.1921130869227217,Do Not Intervene,344.82,India,Chennai,3.9
1,0.33065508535407695,Trigger Retention Campaign (15% Discount),1651.5,Germany,Frankfurt,0.5
1,0.4657737013383787,Trigger Retention Campaign (15% Discount),745.93,Canada,Ottawa,4.1
1,0.5392462002879359,Trigger Retention Campaign (15% Discount),922.62,Canada,Calgary,1.2
0,0.31942650933579697,Trigger Retention Campaign (15% Discount),889.82,Canada,Toronto,2.7
0,0.10764181358537726,Do Not Intervene,948.51,Australia,Perth,2.3
1,0.5805032201649246,Trigger Retention Campaign (15% Discount),125.81,Germany,Munich,2.2
1,0.49924109682461165,Trigger Retention Campaign (15% Discount),992.7,Australia,Brisbane,2.1
0,0.2631692790163323,Do Not Intervene,2286.44,Germany,Munich,1.7
0,0.18216985257745474,Do Not Intervene,2845.23,UK,Leeds,0.3
0,0.11868884146498178,Do Not Intervene,2487.2,France,Marseille,4.7
0,0.15480236830222846,Do Not Intervene,1868.91,USA,Los Angeles,0.9
0,0.10555204561329465,Do Not Intervene,3269.82,USA,Phoenix,2.5
0,0.17554217466893107,Do Not Intervene,2293.25,USA,Los Angeles,2.8
0,0.2741225464149844,Do Not Intervene,724.15,Australia,Perth,2.5
0,0.15953497356281912,Do Not Intervene,836.46,India,Chennai,4.7
0,0.2731425771674414,Do Not Intervene,1773.21,India,Delhi,0.1
0,0.09007607619227562,Do Not Intervene,1727.55,USA,Phoenix,3.1
1,0.79916355378828,Trigger Retention Campaign (15% Discount),720.55,USA,New York,0.6
0,0.10505504937944066,Do Not Intervene,2180.95,Japan,Tokyo,4.7
0,0.2863324209740459,Trigger Retention Campaign (15% Discount),456.82,USA,Los Angeles,2.1
1,0.8115190739583305,Trigger Retention Campaign (15% Discount),740.81,USA,Phoenix,1.6
0,0.12636464144715487,Do Not Intervene,3299.22,Australia,Sydney,2.1
1,0.7676587624797161,Trigger Retention Campaign (15% Discount),564.98,France,Nice,2.3
1,0.8430721569017492,Trigger Retention Campaign (15% Discount),2704.93,USA,Houston,1.6
0,0.10781063439638436,Do Not Intervene,1869.23,USA,Los Angeles,0.2
0,0.11297747167780893,Do Not Intervene,1447.44,UK,Birmingham,5.1
0,0.11217526185633654,Do Not Intervene,947.82,France,Lyon,1.8
1,0.5420832696856855,Trigger Retention Campaign (15% Discount),465.26,UK,Glasgow,4.2
0,0.18645373810960517,Do Not Intervene,2484.2,UK,Manchester,1.1
1,0.8153866522994082,Trigger Retention Campaign (15% Discount),466.72,Canada,Toronto,2.8
1,0.6444699935102204,Trigger Retention Campaign (15% Discount),1040.45,Germany,Munich,4.2
1,0.6783073139273178,Trigger Retention Campaign (15% Discount),404.68,Japan,Osaka,3.0
0,0.09724474171207782,Do Not Intervene,1438.22,USA,New York,2.5
1,0.7057569387403554,Trigger Retention Campaign (15% Discount),1143.97,USA,Houston,4.5
0,0.11447321544987142,Do Not Intervene,2689.56,India,Delhi,1.8
1,0.5314375216243599,Trigger Retention Campaign (15% Discount),485.46,Germany,Cologne,2.6
1,0.847122288427999,Trigger Retention Campaign (15% Discount),728.95,Canada,Toronto,2.2
0,0.24261127041302552,Do Not Intervene,1848.45,Canada,Toronto,2.4
1,0.7380615302081582,Trigger Retention Campaign (15% Discount),1991.07,USA,New York,2.4
0,0.2668868320883395,Do Not Intervene,1065.7,France,Toulouse,1.5
0,0.09383831963146852,Do Not Intervene,1489.55,France,Paris,4.4
0,0.11989706873265783,Do Not Intervene,3867.06,Japan,Yokohama,5.3
0,0.13229501553861492,Do Not Intervene,2010.1,USA,Houston,1.0
0,0.10406073485507333,Do Not Intervene,1643.74,Canada,Vancouver,1.3
0,0.15591996426006927,Do Not Intervene,2963.62,Canada,Ottawa,1.3
0,0.13697923574448265,Do Not Intervene,718.46,Germany,Berlin,1.3
0,0.12294392079096475,Do Not Intervene,691.15,Germany,Cologne,3.9
0,0.225953720606805,Do Not Intervene,1028.25,Canada,Vancouver,1.0
0,0.14353474242396033,Do Not Intervene,2490.42,UK,Birmingham,5.9
1,0.5949041912277342,Trigger Retention Campaign (15% Discount),362.14,UK,Leeds,0.2
0,0.09115046386905304,Do Not Intervene,756.59,Canada,Vancouver,1.0
1,0.7072418766394816,Trigger Retention Campaign (15% Discount),280.29,UK,Glasgow,1.0
0,0.09455989488085959,Do Not Intervene,1383.69,USA,Phoenix,0.9
0,0.18452239808119303,Do Not Intervene,1501.68,UK,Glasgow,0.6
1,0.9059825426790538,Trigger Retention Campaign (15% Discount),2650.44,UK,Birmingham,1.1
0,0.1330529554179091,Do Not Intervene,659.18,India,Hyderabad,1.7
0,0.13292977617623944,Do Not Intervene,1281.74,USA,Chicago,4.7
